,Key,ExitTime,Symbol,EntryPrice,ExitPrice,Quantity,PositionStatus,Pnl,ExitType
1305,2020-09-09 10:15:00,2020-10-12 11:15:00,GODREJCP,677.4,703.75,147.0,1,3873.4500000000035,TargetUsingRsi
1306,2020-09-23 14:15:00,2020-10-12 14:15:00,CDSL,482.55,485.6,207.0,1,631.3500000000024,BreakevenExit
1307,2020-09-24 09:15:00,2020-10-13 09:15:00,VEDL,110.35,77.65,906.0,1,-29626.19999999999,dailyExit
1308,2020-10-05 12:15:00,2020-10-13 11:15:00,JSWSTEEL,288.5,288.7,346.0,1,69.19999999999607,BreakevenExit
1309,2020-09-29 12:15:00,2020-10-14 14:15:00,ICICIPRULI,424.25,425.1,235.0,1,199.75000000000534,BreakevenExit
1310,2020-09-08 09:15:00,2020-10-15 09:15:00,JSWENERGY,60.8,61.05,1644.0,1,411.0,BreakevenExit
1311,2020-09-09 09:15:00,2020-10-15 10:15:00,WIPRO,284.8,341.75,351.0,1,19989.449999999997,TargetUsingRsi
1312,2020-09-17 12:15:00,2020-12-10 10:15:00,DALBHARAT,791.85,1041.5,126.0,1,31455.899999999998,TargetUsingRsi
1313,2020-09-23 10:15:00,2020-10-15 13:15:00,PERSISTENT,601.2,634.4,166.0,1,5511.199999999989,TargetUsingRsi
1314,2020-09-03 09:15:00,2020-10-15 13:15:00,MASTEK,749.5,846.0,133.0,1,12834.5,TargetUsingRsi
1315,2020-09-01 11:15:00,2020-10-15 14:15:00,BIOCON,398.0,434.55,251.0,1,9174.050000000003,TargetUsingRsi
1316,2020-09-28 14:15:00,2020-10-19 13:15:00,MRF,59395.0,59465.0,1.0,1,70.0,BreakevenExit
1317,2020-09-21 14:15:00,2020-10-19 14:15:00,NATCOPHARM,894.95,919.0,111.0,1,2669.5499999999947,BreakevenExit
1318,2020-09-28 10:15:00,2020-10-19 14:15:00,FINEORG,2717.0,2757.05,36.0,1,1441.8000000000065,BreakevenExit
1319,2020-09-23 09:15:00,2020-10-19 14:15:00,HINDZINC,219.35,221.0,455.0,1,750.7500000000026,BreakevenExit
1320,2020-08-31 12:15:00,2020-10-20 11:15:00,AXISBANK,496.0,496.9,201.0,1,180.89999999999543,BreakevenExit
1321,2020-09-01 09:15:00,2020-10-21 09:15:00,INDUSINDBK,643.15,644.65,155.0,1,232.5,BreakevenExit
1322,2021-09-22 11:15:00,2021-10-19 15:15:00,MOTHERSON,150.05,155.1,666.0,1,3363.299999999989,TargetUsingRsi
1323,2021-09-17 09:15:00,2021-10-20 11:15:00,FLUOROCHEM,1742.85,1910.0,57.0,1,9527.550000000005,TargetUsingRsi
1324,2020-10-01 14:15:00,2020-10-21 14:15:00,TCS,2523.8,2676.95,39.0,1,5972.849999999986,TargetUsingRsi
1325,2020-09-15 09:15:00,2020-10-21 14:15:00,RADICO,438.05,440.2,228.0,1,490.1999999999948,BreakevenExit
1326,2021-07-07 14:15:00,2021-10-20 12:15:00,IRCTC,438.4,905.6,228.0,1,106521.6,TargetUsingRsi
1327,2020-09-18 14:15:00,2020-10-22 09:15:00,BAYERCROP,6373.9,5247.25,15.0,1,-16899.749999999993,dailyExit
1328,2020-09-10 09:15:00,2020-10-22 10:15:00,SYNGENE,485.15,523.7,206.0,1,7941.300000000014,TargetUsingRsi
1329,2020-09-16 09:15:00,2020-10-22 12:15:00,APOLLOHOSP,1696.75,2104.0,58.0,1,23620.5,TargetUsingRsi
1330,2020-12-02 13:15:00,2020-12-21 14:15:00,CHALET,161.5,179.9,619.0,1,11389.600000000004,TargetUsingRsi
1331,2021-05-21 14:15:00,2021-10-21 14:15:00,SHRIRAMFIN,1476.8,1499.7,67.0,1,1534.300000000006,BreakevenExit
1332,2021-10-05 09:15:00,2021-10-22 09:15:00,NAVINFLUOR,4025.0,3356.4,24.0,1,-16046.399999999998,dailyExit
1333,2021-09-06 15:15:00,2021-10-22 09:15:00,POONAWALLA,185.5,148.0,539.0,1,-20212.5,dailyExit
1334,2020-10-06 09:15:00,2020-10-26 09:15:00,UPL,516.6,433.4,193.0,1,-16057.60000000001,dailyExit
1335,2020-09-28 09:15:00,2020-10-26 09:15:00,ALKEM,2845.75,2596.0,35.0,1,-8741.25,dailyExit
1336,2020-09-09 10:15:00,2020-10-26 13:15:00,PNBHOUSING,254.75,287.4,392.0,1,12798.799999999992,TargetUsingRsi
1337,2020-08-26 10:15:00,2020-10-27 09:15:00,KOTAKBANK,1424.7,1539.15,70.0,1,8011.500000000004,BreakevenExit
1338,2020-09-23 09:15:00,2020-10-27 10:15:00,INFY,1024.7,1081.9,97.0,1,5548.400000000004,TargetUsingRsi
1339,2020-09-23 09:15:00,2020-10-29 09:15:00,HCLTECH,830.3,836.0,120.0,1,684.0000000000055,BreakevenExit
1340,2020-09-08 15:15:00,2020-10-29 10:15:00,BSOFT,172.7,177.45,579.0,1,2750.25,TargetUsingRsi
1341,2020-09-28 09:15:00,2020-10-29 10:15:00,TRIDENT,6.9,7.5,14492.0,1,8695.199999999995,TargetUsingRsi
1342,2020-09-21 12:15:00,2020-10-29 12:15:00,OFSS,2875.0,2889.9,34.0,1,506.6000000000031,BreakevenExit
1343,2020-10-12 14:15:00,2020-10-30 14:15:00,CDSL,485.6,486.05,205.0,1,92.24999999999767,BreakevenExit
1344,2020-09-28 09:15:00,2020-11-02 11:15:00,RATNAMANI,827.65,830.15,120.0,1,300.0,TargetUsingRsi
1345,2020-10-21 09:15:00,2020-11-03 10:15:00,INDUSINDBK,644.65,645.25,155.0,1,93.00000000000352,BreakevenExit
1346,2020-09-23 15:15:00,2020-11-03 11:15:00,TATACHEM,300.0,309.7,333.0,1,3230.0999999999963,TargetUsingRsi
1347,2021-10-21 14:15:00,2021-11-02 11:15:00,SHRIRAMFIN,1499.7,1504.25,66.0,1,300.299999999997,BreakevenExit
1348,2020-09-23 10:15:00,2020-11-04 09:15:00,LTTS,1673.5,1680.15,59.0,1,392.35000000000537,BreakevenExit
1349,2020-10-21 14:15:00,2020-11-05 09:15:00,RADICO,440.2,442.45,227.0,1,510.75,BreakevenExit
1350,2020-10-06 09:15:00,2020-11-05 14:15:00,GODREJPROP,910.05,911.9,109.0,1,201.65000000000248,TargetUsingRsi
1351,2020-09-23 09:15:00,2020-11-06 09:15:00,BATAINDIA,1346.6,1355.0,74.0,1,621.6000000000067,BreakevenExit
1352,2020-10-19 14:15:00,2020-11-06 10:15:00,HINDZINC,221.0,223.0,452.0,1,904.0,BreakevenExit
1353,2020-10-15 09:15:00,2020-11-06 11:15:00,JSWENERGY,61.05,61.15,1638.0,1,163.80000000000234,BreakevenExit
1354,2020-09-18 09:15:00,2020-11-09 09:15:00,DIVISLAB,3337.35,3395.25,29.0,1,1679.1000000000026,BreakevenExit
1355,2020-10-22 09:15:00,2020-11-09 09:15:00,CYIENT,415.3,421.65,240.0,1,1523.9999999999918,BreakevenExit
1356,2020-10-13 11:15:00,2020-11-09 09:15:00,AMBUJACEM,247.9,249.55,403.0,1,664.9500000000023,BreakevenExit
1357,2020-09-15 14:15:00,2020-11-09 13:15:00,IDFCFIRSTB,32.25,32.45,3100.0,1,620.0000000000089,BreakevenExit
1358,2020-10-22 10:15:00,2020-11-10 09:15:00,JKCEMENT,1910.0,1956.0,52.0,1,2392.0,BreakevenExit
1359,2020-09-14 10:15:00,2020-11-10 09:15:00,LEMONTREE,29.55,30.3,3384.0,1,2538.0,BreakevenExit
1360,2020-06-30 09:15:00,2020-11-10 10:15:00,CROMPTON,238.05,295.0,420.0,1,23918.999999999996,TargetUsingRsi
1361,2020-10-12 10:15:00,2020-11-10 10:15:00,AAVAS,1485.75,1492.9,67.0,1,479.0500000000061,BreakevenExit
1362,2020-09-02 09:15:00,2020-11-10 12:15:00,IPCALAB,1024.95,1025.0,97.0,1,4.849999999995589,BreakevenExit
1363,2020-04-09 09:15:00,2020-11-10 14:15:00,PGHH,11225.0,11405.1,8.0,1,1440.800000000003,BreakevenExit
1364,2020-10-21 10:15:00,2020-11-11 09:15:00,LALPATHLAB,2164.0,2189.4,46.0,1,1168.4000000000042,BreakevenExit
1365,2020-09-18 10:15:00,2020-11-11 09:15:00,CAPLIPOINT,592.0,454.15,168.0,1,-23158.800000000003,dailyExit
1366,2020-09-23 09:15:00,2020-11-12 09:15:00,FORTIS,134.75,134.85,742.0,1,74.19999999999578,BreakevenExit
1367,2020-10-26 09:15:00,2020-11-12 11:15:00,VGUARD,168.0,169.65,595.0,1,981.7500000000034,BreakevenExit
1368,2020-09-29 14:15:00,2020-11-13 09:15:00,KANSAINER,334.65,342.3,298.0,1,2279.7000000000103,BreakevenExit
1369,2020-09-21 09:15:00,2020-11-13 09:15:00,SONATSOFTW,128.25,131.8,779.0,1,2765.450000000009,BreakevenExit
1370,2020-09-23 10:15:00,2020-11-13 12:15:00,ZENSARTECH,195.1,195.5,512.0,1,204.8000000000029,BreakevenExit
1371,2020-09-01 14:15:00,2020-11-17 09:15:00,JINDALSTEL,220.25,225.15,454.0,1,2224.6000000000026,BreakevenExit
1372,2020-08-27 11:15:00,2020-11-17 09:15:00,DMART,2424.55,2466.45,41.0,1,1717.899999999985,BreakevenExit
1373,2020-09-23 10:15:00,2020-11-17 12:15:00,SCHNEIDER,81.0,81.6,1234.0,1,740.399999999993,BreakevenExit
1374,2020-09-02 09:15:00,2020-11-17 13:15:00,EIDPARRY,296.05,300.0,337.0,1,1331.1499999999962,BreakevenExit
1375,2020-08-31 14:15:00,2020-11-17 13:15:00,SUNDARMFIN,1614.75,1628.0,61.0,1,808.25,BreakevenExit
1376,2020-08-28 09:15:00,2020-11-18 13:15:00,FEDERALBNK,59.5,60.25,1680.0,1,1260.0,BreakevenExit
1377,2020-09-21 15:15:00,2020-11-19 11:15:00,ELGIEQUIP,126.0,129.1,793.0,1,2458.2999999999956,BreakevenExit
1378,2020-09-24 14:15:00,2020-11-19 10:15:00,HEG,745.15,781.75,134.0,1,4904.400000000003,BreakevenExit
1379,2020-08-24 09:15:00,2020-11-19 11:15:00,UBL,1056.9,1059.85,94.0,1,277.2999999999829,BreakevenExit
1380,2021-08-27 10:15:00,2021-11-22 14:15:00,LTIM,5196.2,6818.8,19.0,1,30829.40000000001,TargetUsingRsi
1381,2020-07-16 14:15:00,2020-11-23 09:15:00,NESTLEIND,1753.95,1764.0,57.0,1,572.8499999999974,BreakevenExit
1382,2020-10-21 14:15:00,2020-11-23 09:15:00,SUNTECK,278.7,284.45,358.0,1,2058.5,BreakevenExit
1383,2020-09-23 10:15:00,2020-11-23 11:15:00,FSL,76.9,77.95,1300.0,1,1364.9999999999964,BreakevenExit
1384,2020-11-05 14:15:00,2020-11-24 10:15:00,BOSCHLTD,12025.2,12129.25,8.0,1,832.3999999999942,BreakevenExit
1385,2020-10-19 13:15:00,2020-11-26 11:15:00,MRF,59465.0,74746.55,1.0,1,15281.550000000003,TargetUsingRsi
1386,2021-08-27 11:15:00,2021-11-29 10:15:00,ATGL,1292.0,1597.0,77.0,1,23485.0,TargetUsingRsi
1387,2022-05-27 09:15:00,2022-08-04 10:15:00,MAXHEALTH,378.8,380.3,263.0,1,394.5,BreakevenExit
1388,2020-11-17 13:15:00,2020-11-27 11:15:00,SUNDARMFIN,1628.0,1658.05,61.0,1,1833.0499999999972,TargetUsingRsi
1389,2020-08-21 09:15:00,2020-12-01 11:15:00,BEML,734.85,736.6,136.0,1,238.0,BreakevenExit
1390,2020-08-28 15:15:00,2020-12-02 10:15:00,TRITURBINE,79.4,81.3,1259.0,1,2392.0999999999894,BreakevenExit
1391,2020-10-23 11:15:00,2020-12-02 14:15:00,TATAELXSI,1659.0,1684.1,60.0,1,1505.9999999999945,BreakevenExit
1392,2020-11-17 09:15:00,2020-12-03 12:15:00,DMART,2466.45,2467.0,40.0,1,22.000000000007276,BreakevenExit
1393,2020-09-10 09:15:00,2020-12-03 13:15:00,CESC,62.7,62.85,1594.0,1,239.09999999999775,BreakevenExit
1394,2021-01-04 11:15:00,2021-04-12 11:15:00,POLYCAB,1054.05,1329.4,94.0,1,25882.900000000012,TargetUsingRsi
1395,2020-10-23 11:15:00,2020-12-03 14:15:00,IDBI,39.2,39.25,2551.0,1,127.54999999999275,BreakevenExit
1396,2020-07-10 11:15:00,2020-12-07 14:15:00,GRANULES,231.9,392.8,431.0,1,69347.90000000001,TargetUsingRsi
1397,2020-09-17 10:15:00,2020-12-08 10:15:00,ERIS,542.8,543.85,184.0,1,193.20000000001255,BreakevenExit
1398,2020-10-29 10:15:00,2020-12-08 12:15:00,BALAMINES,865.75,950.0,115.0,1,9688.75,TargetUsingRsi
1399,2020-07-29 12:15:00,2020-12-08 12:15:00,HINDUNILVR,2259.5,2261.7,44.0,1,96.799999999992,BreakevenExit
1400,2020-05-06 10:15:00,2020-12-09 09:15:00,NIACL,125.95,127.45,793.0,1,1189.5,BreakevenExit
1401,2020-10-29 13:15:00,2020-12-09 13:15:00,TIINDIA,647.5,796.9,154.0,1,23007.599999999995,TargetUsingRsi
1402,2020-10-21 14:15:00,2020-12-10 10:15:00,RAMCOCEM,792.3,840.0,126.0,1,6010.200000000006,TargetUsingRsi
1403,2020-11-10 09:15:00,2020-12-10 10:15:00,JKCEMENT,1956.0,1983.75,51.0,1,1415.25,TargetUsingRsi
1404,2020-09-30 13:15:00,2020-12-10 11:15:00,DABUR,511.85,512.7,195.0,1,165.75000000000443,BreakevenExit
1405,2020-10-22 12:15:00,2020-12-10 13:15:00,ACC,1622.05,1622.5,61.0,1,27.450000000002774,TargetUsingRsi
1406,2020-03-05 09:15:00,2020-12-10 13:15:00,PIDILITIND,1631.55,1636.15,61.0,1,280.6000000000083,BreakevenExit
1407,2020-11-09 09:15:00,2020-12-14 11:15:00,DIVISLAB,3395.25,3615.85,29.0,1,6397.399999999998,TargetUsingRsi
1408,2020-11-23 11:15:00,2020-12-14 14:15:00,FSL,77.95,78.7,1282.0,1,961.5,BreakevenExit
1409,2020-10-08 09:15:00,2020-12-15 10:15:00,TANLA,303.5,775.95,329.0,1,155436.05000000002,TargetUsingRsi
1410,2020-10-21 13:15:00,2020-12-15 10:15:00,TEJASNET,83.35,129.15,1199.0,1,54914.20000000001,TargetUsingRsi
1411,2020-10-26 09:15:00,2020-12-15 10:15:00,TATAMOTORS,138.2,173.95,723.0,1,25847.25,TargetUsingRsi
1412,2020-11-10 12:15:00,2020-12-15 11:15:00,PEL,1309.0,1318.4,76.0,1,714.4000000000069,BreakevenExit
1413,2020-10-15 13:15:00,2020-12-15 11:15:00,JBCHEPHARM,524.5,529.0,190.0,1,855.0,BreakevenExit
1414,2020-11-27 11:15:00,2020-12-18 09:15:00,MAHABANK,12.4,13.3,8064.0,1,7257.600000000003,TargetUsingRsi
1415,2020-09-01 15:15:00,2020-12-18 10:15:00,ASTRAZEN,3605.0,4354.5,27.0,1,20236.5,TargetUsingRsi
1416,2020-09-25 09:15:00,2020-12-18 10:15:00,ACE,68.9,122.8,1451.0,1,78208.9,TargetUsingRsi
1417,2021-12-09 11:15:00,2021-12-20 09:15:00,SHRIRAMFIN,1501.7,1200.6,66.0,1,-19872.60000000001,dailyExit
1418,2020-09-22 09:15:00,2020-12-18 13:15:00,DRREDDY,5172.55,5206.9,19.0,1,652.6499999999896,BreakevenExit
1419,2020-09-30 15:15:00,2020-12-21 10:15:00,MPHASIS,1390.0,1418.3,71.0,1,2009.2999999999968,BreakevenExit
1420,2020-11-18 13:15:00,2020-12-21 12:15:00,FEDERALBNK,60.25,64.0,1659.0,1,6221.25,TargetUsingRsi
1421,2020-11-17 13:15:00,2020-12-21 13:15:00,EIDPARRY,300.0,324.15,333.0,1,8041.9499999999925,TargetUsingRsi
1422,2020-11-03 10:15:00,2020-12-21 13:15:00,INDUSINDBK,645.25,856.6,154.0,1,32547.900000000005,TargetUsingRsi
1423,2020-11-10 10:15:00,2020-12-21 13:15:00,INDIANB,63.45,82.2,1576.0,1,29550.0,TargetUsingRsi
1424,2020-11-09 09:15:00,2020-12-21 13:15:00,TATASTEEL,39.65,56.9,2522.0,1,43504.5,TargetUsingRsi
1425,2020-09-24 11:15:00,2020-12-21 13:15:00,COLPAL,1375.0,1564.65,72.0,1,13654.800000000007,TargetUsingRsi
1426,2020-11-24 10:15:00,2020-12-21 14:15:00,BOSCHLTD,12129.25,12434.9,8.0,1,2445.199999999997,TargetUsingRsi
1427,2020-11-13 12:15:00,2020-12-21 14:15:00,ZENSARTECH,195.5,222.6,511.0,1,13848.099999999997,TargetUsingRsi
1428,2020-11-17 09:15:00,2020-12-21 14:15:00,JINDALSTEL,225.15,252.95,444.0,1,12343.199999999992,TargetUsingRsi
1429,2020-11-11 09:15:00,2020-12-21 14:15:00,MRPL,28.05,32.25,3565.0,1,14972.999999999998,TargetUsingRsi
1430,2020-11-09 09:15:00,2020-12-21 14:15:00,CYIENT,421.65,490.95,237.0,1,16424.100000000002,TargetUsingRsi
1431,2020-10-29 09:15:00,2020-12-21 14:15:00,ADANIENT,323.65,431.4,308.0,1,33187.0,TargetUsingRsi
1432,2020-11-06 09:15:00,2020-12-21 14:15:00,BATAINDIA,1355.0,1507.0,73.0,1,11096.0,TargetUsingRsi
1433,2020-11-09 13:15:00,2020-12-21 14:15:00,IDFCFIRSTB,32.45,34.25,3081.0,1,5545.799999999991,TargetUsingRsi
1434,2020-11-10 09:15:00,2020-12-21 14:15:00,LEMONTREE,30.3,39.2,3300.0,1,29370.000000000007,TargetUsingRsi
1435,2020-10-29 10:15:00,2020-12-21 14:15:00,APLAPOLLO,316.55,368.15,315.0,1,16253.999999999989,TargetUsingRsi
1436,2020-10-26 13:15:00,2020-12-21 15:15:00,SYNGENE,554.6,570.0,180.0,1,2771.999999999996,TargetUsingRsi
1437,2020-11-02 10:15:00,2020-12-21 15:15:00,GRASIM,786.35,867.55,127.0,1,10312.39999999999,TargetUsingRsi
1438,2020-10-20 11:15:00,2020-12-21 15:15:00,AXISBANK,496.9,578.55,201.0,1,16411.649999999994,TargetUsingRsi
1439,2020-11-19 11:15:00,2020-12-21 15:15:00,UBL,1059.85,1081.05,94.0,1,1992.8000000000043,TargetUsingRsi
1440,2020-10-12 11:15:00,2020-12-21 15:15:00,ICICIBANK,404.7,492.3,247.0,1,21637.200000000004,TargetUsingRsi
1441,2020-10-06 14:15:00,2020-12-22 09:15:00,HDFCBANK,1142.2,1367.15,87.0,1,19570.650000000005,TargetUsingRsi
1442,2020-11-04 09:15:00,2020-12-22 09:15:00,PNBHOUSING,301.5,279.3,331.0,1,-7348.199999999996,dailyExit
1443,2020-10-07 15:15:00,2020-12-22 09:15:00,PRSMJOHNSN,62.8,82.1,1592.0,1,30725.599999999995,TargetUsingRsi
1444,2020-11-19 10:15:00,2020-12-22 09:15:00,HEG,781.75,843.5,127.0,1,7842.25,TargetUsingRsi
1445,2020-11-03 11:15:00,2020-12-22 09:15:00,SKFINDIA,1500.05,1610.95,66.0,1,7319.400000000006,TargetUsingRsi
1446,2020-10-15 15:15:00,2020-12-22 10:15:00,JUSTDIAL,466.0,582.1,214.0,1,24845.400000000005,TargetUsingRsi
1447,2020-11-20 09:15:00,2020-12-22 10:15:00,VBL,171.75,195.75,582.0,1,13968.0,TargetUsingRsi
1448,2020-10-30 14:15:00,2020-12-22 10:15:00,CDSL,486.05,488.6,205.0,1,522.7500000000023,TargetUsingRsi
1449,2020-11-05 09:15:00,2020-12-22 10:15:00,RADICO,442.45,446.65,226.0,1,949.1999999999974,BreakevenExit
1450,2020-11-17 12:15:00,2020-12-22 10:15:00,SCHNEIDER,81.6,81.7,1225.0,1,122.50000000001044,BreakevenExit
1451,2020-11-06 10:15:00,2020-12-22 10:15:00,HINDZINC,223.0,229.3,448.0,1,2822.400000000005,TargetUsingRsi
1452,2020-09-08 09:15:00,2020-12-22 11:15:00,SUPREMEIND,1428.95,1643.55,69.0,1,14807.399999999994,TargetUsingRsi
1453,2020-11-13 09:15:00,2020-12-22 12:15:00,SONATSOFTW,131.8,134.55,758.0,1,2084.5,BreakevenExit
1454,2020-12-14 14:15:00,2020-12-23 09:15:00,FSL,78.7,79.5,1270.0,1,1015.9999999999964,BreakevenExit
1455,2020-12-02 10:15:00,2020-12-23 09:15:00,TRITURBINE,81.3,81.35,1230.0,1,61.499999999996504,BreakevenExit
1456,2020-12-03 14:15:00,2020-12-23 09:15:00,IDBI,39.25,32.9,2547.0,1,-16173.450000000004,dailyExit
1457,2020-10-19 14:15:00,2020-12-23 10:15:00,NATCOPHARM,919.0,919.9,108.0,1,97.19999999999754,BreakevenExit
1458,2020-12-02 14:15:00,2020-12-23 11:15:00,TATAELXSI,1684.1,1684.8,59.0,1,41.30000000000268,BreakevenExit
1459,2020-12-07 14:15:00,2020-12-23 12:15:00,NHPC,22.45,22.5,4454.0,1,222.70000000000317,BreakevenExit
1460,2020-10-22 14:15:00,2020-12-23 14:15:00,PNCINFRA,171.0,172.35,584.0,1,788.3999999999967,BreakevenExit
1461,2020-12-15 09:15:00,2020-12-23 14:15:00,SUNTV,488.05,489.25,204.0,1,244.79999999999768,BreakevenExit
1462,2020-12-09 09:15:00,2020-12-24 09:15:00,NIACL,127.45,135.2,784.0,1,6075.999999999989,BreakevenExit
1463,2020-12-10 11:15:00,2020-12-24 09:15:00,DABUR,512.7,514.1,195.0,1,272.99999999999557,BreakevenExit
1464,2020-12-15 11:15:00,2020-12-24 11:15:00,CARBORUNIV,384.0,384.45,260.0,1,116.99999999999704,BreakevenExit
1465,2020-12-03 14:15:00,2020-12-24 15:15:00,SPARC,186.55,188.0,536.0,1,777.1999999999939,BreakevenExit
1466,2020-10-14 14:15:00,2020-12-28 09:15:00,MCX,1763.2,1769.8,56.0,1,369.5999999999949,BreakevenExit
1467,2020-11-10 14:15:00,2020-12-28 09:15:00,PGHH,11405.1,11734.95,8.0,1,2638.800000000003,BreakevenExit
1468,2020-12-21 13:15:00,2020-12-29 09:15:00,CHOLAHLDNG,545.0,548.0,183.0,1,549.0,BreakevenExit
1469,2020-09-02 11:15:00,2020-12-31 15:15:00,POLYMED,433.5,502.35,230.0,1,15835.500000000005,TargetUsingRsi
1470,2020-12-22 14:15:00,2021-01-01 09:15:00,TCS,2880.0,2903.35,34.0,1,793.8999999999969,BreakevenExit
1471,2020-12-03 13:15:00,2021-01-05 14:15:00,CESC,62.85,62.95,1591.0,1,159.10000000000227,BreakevenExit
1472,2020-09-09 15:15:00,2021-01-07 09:15:00,BLS,26.5,28.25,3773.0,1,6602.75,BreakevenExit
1473,2021-12-22 13:15:00,2022-01-06 10:15:00,NAVINFLUOR,4014.45,4020.0,24.0,1,133.20000000000437,TargetUsingRsi
1474,2021-12-21 15:15:00,2022-01-06 10:15:00,LTIM,6980.25,7155.2,14.0,1,2449.2999999999975,TargetUsingRsi
1475,2020-12-10 10:15:00,2021-01-08 11:15:00,REDINGTON,67.9,68.8,1472.0,1,1324.7999999999874,BreakevenExit
1476,2021-12-22 09:15:00,2022-01-10 10:15:00,COFORGE,5519.3,5652.0,18.0,1,2388.5999999999967,TargetUsingRsi
1477,2020-12-14 11:15:00,2021-01-12 10:15:00,APARINDS,388.9,407.5,257.0,1,4780.200000000006,BreakevenExit
1478,2020-10-27 09:15:00,2021-01-12 10:15:00,KOTAKBANK,1539.15,1908.65,64.0,1,23648.0,TargetUsingRsi
1479,2020-12-21 14:15:00,2021-01-12 10:15:00,SUZLON,4.55,6.4,21978.0,1,40659.30000000001,TargetUsingRsi
1480,2020-11-27 13:15:00,2021-05-26 10:15:00,KPITTECH,105.3,227.95,949.0,1,116394.84999999999,TargetUsingRsi
1481,2020-09-30 11:15:00,2021-01-13 10:15:00,ASIANPAINT,1992.15,2708.25,50.0,1,35804.99999999999,TargetUsingRsi
1482,2020-11-03 13:15:00,2021-01-13 12:15:00,GUJGASLTD,297.9,372.7,335.0,1,25058.000000000004,TargetUsingRsi
1483,2020-12-23 09:15:00,2021-01-13 14:15:00,APOLLOHOSP,2453.6,2482.7,40.0,1,1163.9999999999964,BreakevenExit
1484,2020-09-18 10:15:00,2021-01-14 10:15:00,GPPL,87.25,91.0,1146.0,1,4297.5,TargetUsingRsi
1485,2020-12-08 12:15:00,2021-01-14 12:15:00,TITAN,1428.4,1483.8,70.0,1,3877.9999999999905,TargetUsingRsi
1486,2021-11-15 14:15:00,2022-01-13 10:15:00,ADANIENSOL,1957.0,1969.0,51.0,1,612.0,BreakevenExit
1487,2020-12-23 09:15:00,2021-01-15 10:15:00,FSL,79.5,92.3,1257.0,1,16089.599999999997,TargetUsingRsi
1488,2020-12-23 09:15:00,2021-01-15 14:15:00,NAUKRI,4629.95,5004.0,21.0,1,7855.050000000004,TargetUsingRsi
1489,2020-12-01 11:15:00,2021-01-15 14:15:00,BEML,736.6,946.3,135.0,1,28309.49999999999,TargetUsingRsi
1490,2020-12-10 13:15:00,2021-01-15 14:15:00,PIDILITIND,1636.15,1748.85,61.0,1,6874.699999999989,TargetUsingRsi
1491,2020-12-24 11:15:00,2021-01-15 15:15:00,LALPATHLAB,2245.0,2286.85,44.0,1,1841.399999999996,TargetUsingRsi
1492,2020-12-03 12:15:00,2021-01-15 15:15:00,DMART,2467.0,2807.0,40.0,1,13600.0,TargetUsingRsi
1493,2020-12-22 12:15:00,2021-01-18 10:15:00,BSOFT,223.15,242.9,448.0,1,8848.0,TargetUsingRsi
1494,2020-09-18 14:15:00,2021-01-18 10:15:00,BRIGADE,174.7,258.05,572.0,1,47676.20000000001,TargetUsingRsi
1495,2020-10-15 10:15:00,2021-01-18 10:15:00,CUMMINSIND,449.55,586.95,222.0,1,30502.800000000007,TargetUsingRsi
1496,2020-12-21 13:15:00,2021-01-18 10:15:00,ASTRAL,867.7,918.6,115.0,1,5853.499999999997,TargetUsingRsi
1497,2020-12-23 09:15:00,2021-01-18 10:15:00,MASTEK,1094.7,1184.3,91.0,1,8153.599999999991,TargetUsingRsi
1498,2020-12-29 09:15:00,2021-01-18 11:15:00,CHOLAHLDNG,548.0,550.0,182.0,1,364.0,BreakevenExit
1499,2020-12-21 14:15:00,2021-01-18 11:15:00,LTTS,2168.1,2431.5,46.0,1,12116.400000000005,TargetUsingRsi
1500,2020-11-26 11:15:00,2021-01-18 11:15:00,ALLCARGO,31.9,33.1,3134.0,1,3760.800000000009,TargetUsingRsi
1501,2020-12-22 14:15:00,2021-01-18 12:15:00,IGL,492.25,539.8,203.0,1,9652.64999999999,TargetUsingRsi
1502,2020-12-23 09:15:00,2021-01-18 12:15:00,CIPLA,810.7,812.55,123.0,1,227.5499999999888,BreakevenExit
1503,2020-12-23 10:15:00,2021-01-18 15:15:00,USHAMART,29.85,31.3,3350.0,1,4857.499999999997,TargetUsingRsi
1504,2020-12-18 10:15:00,2021-01-19 11:15:00,TECHM,934.95,988.4,106.0,1,5665.6999999999925,TargetUsingRsi
1505,2020-12-31 11:15:00,2021-01-19 12:15:00,BALKRISIND,1628.45,1630.3,61.0,1,112.84999999999445,BreakevenExit
1506,2020-12-24 09:15:00,2021-01-19 15:15:00,NIACL,135.2,135.55,739.0,1,258.6500000000168,BreakevenExit
1507,2022-08-04 10:15:00,2022-09-29 11:15:00,MAXHEALTH,380.3,401.25,262.0,1,5488.899999999997,TargetUsingRsi
1508,2021-01-12 12:15:00,2021-01-21 10:15:00,SRF,1185.45,1187.6,84.0,1,180.59999999998854,BreakevenExit
1509,2020-12-23 09:15:00,2021-01-21 10:15:00,SYNGENE,619.0,619.1,161.0,1,16.10000000000366,BreakevenExit
1510,2020-10-15 13:15:00,2021-01-21 10:15:00,HEROMOTOCO,3235.1,3235.45,30.0,1,10.499999999997272,BreakevenExit
1511,2020-12-21 13:15:00,2021-01-21 10:15:00,ATUL,6279.95,6441.6,15.0,1,2424.750000000008,TargetUsingRsi
